c_id;date;liverc_amount;liporalc_amount;lungc_amount;total_percent
ZWE;1994;819;76;614;0.15302
ZWE;1995;931;79;632;0.15477
ZWE;1996;998;80;640;0.15412
ZWE;1997;1040;83;650;0.15491
ZWE;1998;1048;88;666;0.15889
ZWE;1999;1027;93;679;0.16341
ZWE;2000;995;99;699;0.17037
ZWE;2001;1006;103;718;0.17309
ZWE;2002;1003;107;741;0.1778
ZWE;2003;984;111;756;0.18084
ZWE;2004;962;116;779;0.18485
ZWE;2005;930;116;770;0.18241
ZWE;2006;919;118;773;0.18335
ZWE;2007;912;120;776;0.18442
ZWE;2008;930;125;793;0.18973
ZWE;2009;934;127;800;0.19166
ZWE;2010;929;130;805;0.19049
ZWE;2011;919;131;810;0.18612
ZWE;2012;916;133;825;0.18359
ZWE;2013;917;136;844;0.18176
ZWE;2014;931;140;872;0.18217
ZWE;2015;948;145;902;0.1826
ZWE;2016;966;150;932;0.18242
ZWE;2017;982;154;960;0.18184
ZWE;2018;998;159;993;0.18136
ZWE;2019;1016;164;1026;0.18093
