c_id;date;death_amount;death_percent
GHA;2003;21689;13.08
GHA;2004;22097;13.08
GHA;2005;22549;13.13
GHA;2006;23022;13.24
GHA;2007;23302;13.21
GHA;2008;23154;13.12
GHA;2009;23180;13.07
GHA;2010;23268;13.1
GHA;2011;23448;13.29
GHA;2012;23443;13.38
GHA;2013;23557;13.42
GHA;2014;23759;13.42
GHA;2015;24220;13.55
GHA;2016;24288;13.48
GHA;2017;24222;13.37
GHA;2018;23814;13.28
GHA;2019;23792;13.25
GRC;1990;7362;7.63
GRC;1991;7405;7.56
GRC;1992;7500;7.54
GRC;1993;7445;7.48
GRC;1994;7492;7.45
GRC;1995;7561;7.42
GRC;1996;7603;7.41
GRC;1997;7682;7.48
GRC;1998;7872;7.55
GRC;1999;8019;7.59
GRC;2000;8011;7.56
GRC;2001;7948;7.5
GRC;2002;7874;7.41
GRC;2003;7721;7.23
GRC;2004;7518;7.05
GRC;2005;7336;6.89
GRC;2006;7356;6.91
GRC;2007;7636;6.98
GRC;2008;7568;6.97
GRC;2009;7581;6.96
GRC;2010;7486;6.86
GRC;2011;7529;6.76
GRC;2012;7442;6.54
GRC;2013;6998;6.22
GRC;2014;6589;5.84
GRC;2015;6386;5.49
GRC;2016;6047;5.13
GRC;2017;5914;4.96
GRC;2018;6106;4.9
GRC;2019;6219;4.89
GRL;1990;10;2.5
GRL;1991;10;2.48
GRL;1992;10;2.47
GRL;1993;11;2.51
GRL;1994;11;2.52
GRL;1995;11;2.52
GRL;1996;11;2.47
GRL;1997;10;2.41
GRL;1998;10;2.3
GRL;1999;9;2.19
GRL;2000;9;2.1
GRL;2001;9;2.06
GRL;2002;9;2.07
GRL;2003;9;2.03
GRL;2004;8;1.93
GRL;2005;8;1.87
GRL;2006;7;1.77
GRL;2007;7;1.7
GRL;2008;7;1.63
GRL;2009;7;1.61
GRL;2010;7;1.58
GRL;2011;7;1.57
GRL;2012;7;1.58
GRL;2013;7;1.58
GRL;2014;7;1.57
GRL;2015;7;1.51
GRL;2016;7;1.52
GRL;2017;7;1.53
GRL;2018;8;1.57
GRL;2019;7;1.51
GRD;1990;86;10.57
GRD;1991;79;10.16
GRD;1992;75;9.71
GRD;1993;72;9.44
GRD;1994;67;9.12
GRD;1995;63;8.82
GRD;1996;58;8.49
GRD;1997;55;8.29
GRD;1998;53;8.08
GRD;1999;53;7.85
GRD;2000;52;7.62
GRD;2001;51;7.42
GRD;2002;49;7.16
GRD;2003;48;6.91
GRD;2004;46;6.56
GRD;2005;45;6.56
GRD;2006;45;6.49
GRD;2007;45;6.45
GRD;2008;46;6.44
GRD;2009;46;6.42
GRD;2010;47;6.41
GRD;2011;47;6.45
GRD;2012;47;6.56
GRD;2013;49;6.66
GRD;2014;50;6.72
GRD;2015;51;6.71
GRD;2016;53;6.59
GRD;2017;52;6.39
GRD;2018;53;6.41
GRD;2019;54;6.48
GUM;1990;21;3.68
GUM;1991;22;3.66
GUM;1992;22;3.62
GUM;1993;23;3.58
GUM;1994;23;3.52
GUM;1995;22;3.45
GUM;1996;21;3.37
GUM;1997;21;2.35
GUM;1998;21;3.11
GUM;1999;21;3
GUM;2000;21;2.93
GUM;2001;21;2.9
GUM;2002;22;2.86
GUM;2003;22;2.82
GUM;2004;21;2.79
GUM;2005;21;2.75
GUM;2006;21;2.71
GUM;2007;21;2.65
GUM;2008;22;2.62
GUM;2009;22;2.61
GUM;2010;23;2.61
GUM;2011;25;2.78
GUM;2012;29;3.14
GUM;2013;35;3.58
GUM;2014;40;3.98
GUM;2015;42;4.12
GUM;2016;37;3.5
GUM;2017;31;2.89
GUM;2018;32;2.93
GUM;2019;36;3.12
GTM;1990;9838;14.7
GTM;1991;10174;14.81
GTM;1992;10411;14.98
GTM;1993;10492;15.18
GTM;1994;10315;15.12
GTM;1995;9658;15
GTM;1996;9428;15.02
GTM;1997;9688;15.05
GTM;1998;9854;15.03
GTM;1999;9692;15.05
GTM;2000;9684;14.7
GTM;2001;9511;14.23
GTM;2002;9194;13.78
GTM;2003;9023;13.41
GTM;2004;8965;13.14
GTM;2005;8813;12.61
GTM;2006;8720;12.45
GTM;2007;8540;12.25
GTM;2008;8469;12
GTM;2009;8573;11.77
GTM;2010;8721;11.78
GTM;2011;8807;11.77
GTM;2012;8835;11.71
GTM;2013;8885;11.6
GTM;2014;8936;11.48
GTM;2015;8988;11.31
GTM;2016;8984;11.05
GTM;2017;8855;10.75
GTM;2018;8914;10.5
GTM;2019;9065;10.38
GIN;1990;17655;16.36
GIN;1991;17770;16.28
GIN;1992;17896;16.15
GIN;1993;17956;16.11
GIN;1994;18122;16.01
GIN;1995;18164;15.9
GIN;1996;18080;15.84
GIN;1997;18067;15.72
GIN;1998;18059;15.61
GIN;1999;17904;15.48
GIN;2000;17581;15.17
GIN;2001;17250;15.12
GIN;2002;17104;15.17
GIN;2003;17056;15.2
GIN;2004;17354;15.38
GIN;2005;17345;15.44
GIN;2006;17411;15.56
GIN;2007;17364;15.55
GIN;2008;17258;15.6
GIN;2009;16977;15.54
GIN;2010;17113;15.71
GIN;2011;17024;15.75
GIN;2012;16935;15.78
GIN;2013;17145;15.86
GIN;2014;17269;15.48
GIN;2015;17400;15.81
GIN;2016;17301;16.01
GIN;2017;16953;16.02
GIN;2018;16711;16.11
GIN;2019;16242;16.02
GNB;1990;2253;15.77
GNB;1991;2243;15.74
GNB;1992;2236;15.7
GNB;1993;2229;15.64
GNB;1994;2225;15.52
GNB;1995;2210;15.53
GNB;1996;2218;15.13
GNB;1997;2185;15.06
GNB;1998;2161;14.65
GNB;1999;2152;14.53
GNB;2000;2156;15.04
GNB;2001;2164;15.08
GNB;2002;2170;15.17
GNB;2003;2173;15.22
GNB;2004;2183;15.33
GNB;2005;2161;15.23
GNB;2006;2150;15.44
GNB;2007;2217;15.75
GNB;2008;2205;15.88
GNB;2009;2178;16.01
GNB;2010;2157;16.15
GNB;2011;2125;16.24
GNB;2012;2086;16.26
GNB;2013;2094;16.34
GNB;2014;2094;16.33
GNB;2015;2077;16.4
GNB;2016;2082;16.49
GNB;2017;2061;16.5
GNB;2018;2017;16.39
GNB;2019;1998;16.43
GUY;1990;597;10.11
GUY;1991;562;9.93
GUY;1992;540;9.86
GUY;1993;560;9.86
GUY;1994;546;9.73
GUY;1995;547;9.61
GUY;1996;552;9.66
GUY;1997;548;9.79
GUY;1998;543;9.79
GUY;1999;521;9.71
GUY;2000;534;9.73
GUY;2001;533;9.6
GUY;2002;535;9.41
GUY;2003;523;9.17
GUY;2004;514;8.93
GUY;2005;500;8.67
GUY;2006;484;8.52
GUY;2007;484;8.45
GUY;2008;483;8.32
GUY;2009;473;8.24
GUY;2010;479;8.11
GUY;2011;478;7.99
GUY;2012;485;7.92
GUY;2013;484;7.88
GUY;2014;496;7.89
GUY;2015;497;7.92
GUY;2016;490;7.73
GUY;2017;480;7.45
GUY;2018;475;7.25
GUY;2019;466;7.05
HTI;1990;12706;17.45
HTI;1991;12448;17.03
HTI;1992;12364;16.88
HTI;1993;12273;16.31
HTI;1994;12136;16.13
HTI;1995;12054;16.1
HTI;1996;11919;15.87
HTI;1997;11940;15.77
HTI;1998;11694;15.52
HTI;1999;11725;15.55
HTI;2000;11722;15.5
HTI;2001;11823;15.51
HTI;2002;11887;15.48
HTI;2003;12033;15.49
HTI;2004;12199;14.86
HTI;2005;12360;15.53
HTI;2006;12511;15.62
HTI;2007;12676;15.73
HTI;2008;12825;15.72
HTI;2009;12959;15.82
HTI;2010;12980;5.92
HTI;2011;13203;15.53
HTI;2012;13297;16
HTI;2013;13476;15.99
HTI;2014;13647;16.01
HTI;2015;13807;16
HTI;2016;13904;15.9
HTI;2017;13901;16
HTI;2018;13972;15.95
HTI;2019;14018;15.83
HND;1990;3119;13.58
HND;1991;3121;13.48
HND;1992;3251;13.59
HND;1993;3254;13.35
HND;1994;3274;13.39
HND;1995;3523;13.67
HND;1996;3678;13.8
HND;1997;3675;13.63
HND;1998;3670;10.33
HND;1999;3677;13.33
HND;2000;3680;13.18
HND;2001;3721;13.07
HND;2002;3750;12.9
HND;2003;3798;12.72
HND;2004;3859;12.59
HND;2005;3908;12.45
HND;2006;3982;12.34
HND;2007;4061;12.21
HND;2008;4181;12.11
HND;2009;4355;12.09
HND;2010;4599;12.09
HND;2011;4973;12.3
HND;2012;5410;11.84
HND;2013;5515;11.9
HND;2014;5585;11.84
HND;2015;5639;11.68
HND;2016;5616;12.06
HND;2017;5567;11.71
HND;2018;5631;11.6
HND;2019;5720;11.51
HUN;1990;16250;10.8
HUN;1991;16055;10.7
HUN;1992;16413;10.61
HUN;1993;16329;10.51
HUN;1994;15707;10.31
HUN;1995;15343;10.17
HUN;1996;14347;9.91
HUN;1997;13849;9.62
HUN;1998;13578;9.31
HUN;1999;13208;9.04
HUN;2000;12243;8.76
HUN;2001;11758;8.61
HUN;2002;11719;8.55
HUN;2003;11729;8.47
HUN;2004;11476;8.39
HUN;2005;11570;8.33
HUN;2006;11244;8.25
HUN;2007;11289;8.21
HUN;2008;10926;8.15
HUN;2009;10913;8.09
HUN;2010;10696;8.01
HUN;2011;10474;7.9
HUN;2012;10252;7.78
HUN;2013;9762;7.57
HUN;2014;9534;7.35
HUN;2015;9488;7.16
HUN;2016;8925;6.89
HUN;2017;8856;6.73
HUN;2018;8887;6.65
HUN;2019;8617;6.55
ISL;1990;32;1.88
ISL;1991;32;1.82
ISL;1992;31;1.78
ISL;1993;30;1.72
ISL;1994;30;1.68
ISL;1995;30;1.59
ISL;1996;29;1.62
ISL;1997;29;1.6
ISL;1998;29;1.58
ISL;1999;28;1.57
ISL;2000;27;1.55
ISL;2001;27;1.54
ISL;2002;27;1.52
ISL;2003;26;1.48
ISL;2004;25;1.42
ISL;2005;25;1.38
ISL;2006;25;1.35
ISL;2007;25;1.35
ISL;2008;25;1.34
ISL;2009;25;1.34
ISL;2010;25;1.32
ISL;2011;24;1.27
ISL;2012;23;1.2
ISL;2013;22;1.12
ISL;2014;19;1.03
ISL;2015;18;0.95
ISL;2016;18;0.91
ISL;2017;17;0.87
ISL;2018;18;0.91
ISL;2019;19;0.9
IND;1990;1332685;17.6
IND;1991;1340608;17.49
IND;1992;1343393;17.33
IND;1993;1336597;17.45
IND;1994;1330688;17.58
IND;1995;1322703;17.58
IND;1996;1342791;17.72
IND;1997;1402370;17.9
IND;1998;1412747;17.86
IND;1999;1385403;17.65
IND;2000;1387431;17.64
IND;2001;1404542;17.75
IND;2002;1410495;17.84
IND;2003;1391459;17.81
IND;2004;1341668;17.55
IND;2005;1373204;17.61
IND;2006;1420870;17.81
IND;2007;1458927;17.93
IND;2008;1493106;17.99
IND;2009;1461801;17.87
IND;2010;1459403;17.75
IND;2011;1497826;17.82
IND;2012;1541016;18.12
IND;2013;1584768;18.36
IND;2014;1591958;18.51
IND;2015;1607975;18.48
IND;2016;1600197;18.34
IND;2017;1604105;18.15
IND;2018;1644708;18.12
IND;2019;1667331;18.1
IDN;1990;169174;13.49
IDN;1991;167220;13.36
IDN;1992;165784;13.23
IDN;1993;165002;13.13
IDN;1994;163919;13
IDN;1995;163065;12.88
IDN;1996;162475;12.78
IDN;1997;162527;12.65
IDN;1998;163155;12.49
IDN;1999;163509;12.32
IDN;2000;164777;12.25
IDN;2001;166645;12.2
IDN;2002;168688;12.14
IDN;2003;170997;12.12
IDN;2004;173436;11.27
IDN;2005;176888;12.16
IDN;2006;180119;12.16
IDN;2007;183353;12.22
IDN;2008;186824;12.25
IDN;2009;189543;12.24
IDN;2010;191872;12.24
IDN;2011;193582;12.19
IDN;2012;194608;12.06
IDN;2013;194152;11.83
IDN;2014;192481;11.54
IDN;2015;191708;11.3
IDN;2016;187296;10.89
IDN;2017;183668;10.5
IDN;2018;184877;10.42
IDN;2019;186267;10.37
IRN;1990;30463;10.93
IRN;1991;30108;11.78
IRN;1992;29944;11.82
IRN;1993;30061;11.83
IRN;1994;30479;11.88
IRN;1995;30968;11.92
IRN;1996;31539;11.98
IRN;1997;32305;11.99
IRN;1998;33045;12.11
IRN;1999;33803;12.16
IRN;2000;34452;12.21
IRN;2001;34920;12.15
IRN;2002;35101;11.99
IRN;2003;35214;11.24
IRN;2004;35158;11.59
IRN;2005;35278;11.45
IRN;2006;35656;11.41
IRN;2007;36027;11.4
IRN;2008;36473;11.4
IRN;2009;37089;11.4
IRN;2010;37449;11.3
IRN;2011;37502;11.14
IRN;2012;38072;11.1
IRN;2013;39287;11.17
IRN;2014;40412;11.24
IRN;2015;41746;11.32
IRN;2016;42017;11.28
IRN;2017;42243;11.14
IRN;2018;42454;11.04
IRN;2019;43203;11.02
IRQ;1990;15942;16.01
IRQ;1991;16272;15.89
IRQ;1992;16829;15.78
IRQ;1993;17241;15.69
IRQ;1994;17407;15.51
IRQ;1995;17870;15.53
IRQ;1996;18373;15.64
IRQ;1997;18792;15.69
IRQ;1998;19040;15.76
IRQ;1999;19197;15.81
IRQ;2000;19316;15.82
IRQ;2001;19370;15.82
IRQ;2002;19496;15.77
IRQ;2003;19920;14.94
IRQ;2004;20024;14.81
IRQ;2005;20052;13.4
IRQ;2006;20165;12.45
IRQ;2007;20852;13.99
IRQ;2008;21607;15.28
IRQ;2009;22186;15.77
IRQ;2010;22560;15.9
IRQ;2011;22793;15.87
IRQ;2012;22909;15.69
IRQ;2013;22962;15.02
IRQ;2014;23096;14.07
IRQ;2015;23419;14.3
IRQ;2016;23584;14.05
IRQ;2017;23819;14.03
IRQ;2018;24602;15.03
IRQ;2019;25626;15
IRL;1990;1552;4.87
IRL;1991;1513;4.77
IRL;1992;1478;4.66
IRL;1993;1463;4.58
IRL;1994;1418;4.48
IRL;1995;1409;4.38
IRL;1996;1358;4.24
IRL;1997;1306;4.09
IRL;1998;1274;3.99
IRL;1999;1247;3.88
IRL;2000;1180;3.74
IRL;2001;1095;3.59
IRL;2002;1044;3.49
IRL;2003;989;3.38
IRL;2004;942;3.26
IRL;2005;893;3.14
IRL;2006;868;3.04
IRL;2007;842;2.97
IRL;2008;815;2.87
IRL;2009;799;2.8
IRL;2010;742;2.66
IRL;2011;741;2.57
IRL;2012;716;2.45
IRL;2013;680;2.31
IRL;2014;617;2.08
IRL;2015;581;1.92
IRL;2016;529;1.73
IRL;2017;508;1.63
IRL;2018;520;1.62
IRL;2019;552;1.68
ISR;1990;2307;7.69
ISR;1991;2495;7.92
ISR;1992;2661;8.06
ISR;1993;2687;8.08
ISR;1994;2725;8.01
ISR;1995;2767;7.89
ISR;1996;2725;7.66
ISR;1997;2697;7.5
ISR;1998;2683;7.33
ISR;1999;2633;7.12
ISR;2000;2593;6.93
ISR;2001;2543;6.74
ISR;2002;2537;6.5
ISR;2003;2538;6.57
ISR;2004;2487;6.47
ISR;2005;2488;6.44
ISR;2006;2480;6.32
ISR;2007;2539;6.43
ISR;2008;2520;6.34
ISR;2009;2499;6.31
ISR;2010;2510;6.37
ISR;2011;2558;6.32
ISR;2012;2537;6.19
ISR;2013;2506;6.05
ISR;2014;2461;5.58
ISR;2015;2474;5.71
ISR;2016;2371;5.41
ISR;2017;2343;5.2
ISR;2018;2404;5.14
ISR;2019;2456;5.12
ITA;1990;43048;7.65
ITA;1991;42769;7.49
ITA;1992;41592;7.3
ITA;1993;40953;7.18
ITA;1994;40547;7.07
ITA;1995;40041;6.96
ITA;1996;39581;6.86
ITA;1997;39539;6.85
ITA;1998;39787;6.83
ITA;1999;38987;6.75
ITA;2000;37668;6.58
ITA;2001;36725;6.41
ITA;2002;36301;6.29
ITA;2003;36024;6.16
ITA;2004;33913;5.96
ITA;2005;33254;5.83
ITA;2006;32789;5.72
ITA;2007;32473;5.6
ITA;2008;32233;5.5
ITA;2009;31914;5.4
ITA;2010;31292;5.31
ITA;2011;31252;5.23
ITA;2012;31043;5.13
ITA;2013;30096;5
ITA;2014;29353;4.87
ITA;2015;29442;4.73
ITA;2016;27301;4.41
ITA;2017;26317;4.2
ITA;2018;27244;4.24
ITA;2019;27902;4.27
JAM;1990;1386;11.1
JAM;1991;1230;10.38
JAM;1992;1231;9.96
JAM;1993;1249;9.6
JAM;1994;1233;9.22
JAM;1995;1199;8.83
JAM;1996;1147;8.31
JAM;1997;1121;7.85
JAM;1998;1080;7.41
JAM;1999;1085;7.13
JAM;2000;1069;6.94
JAM;2001;1076;6.87
JAM;2002;1016;6.74
JAM;2003;980;6.7
JAM;2004;941;6.52
JAM;2005;888;6.35
JAM;2006;892;6.31
JAM;2007;995;6.33
JAM;2008;1086;6.32
JAM;2009;1136;6.27
JAM;2010;1009;6.17
JAM;2011;1084;6.27
JAM;2012;1010;6.25
JAM;2013;1030;6.3
JAM;2014;1137;6.42
JAM;2015;1165;6.43
JAM;2016;1153;6.32
JAM;2017;1143;6.18
JAM;2018;1147;6.1
JAM;2019;1160;6.02
JPN;1990;31556;3.76
JPN;1991;31614;3.69
JPN;1992;31852;3.62
JPN;1993;32133;3.58
JPN;1994;31839;3.51
JPN;1995;32332;3.45
JPN;1996;31652;3.4
JPN;1997;31606;3.35
JPN;1998;32358;3.32
JPN;1999;33062;3.31
JPN;2000;32717;3.27
JPN;2001;32399;3.22
JPN;2002;32153;3.15
JPN;2003;32315;3.09
JPN;2004;32221;3.01
JPN;2005;32748;2.96
JPN;2006;32410;2.89
JPN;2007;32290;2.83
JPN;2008;32252;2.77
JPN;2009;32021;2.71
JPN;2010;32373;2.67
JPN;2011;33569;2.65
JPN;2012;35180;2.79
JPN;2013;37335;2.93
JPN;2014;38944;3.04
JPN;2015;39833;3.09
JPN;2016;40362;3.08
JPN;2017;40586;3.07
JPN;2018;41757;3.07
JPN;2019;42565;3.06
JOR;1990;1342;10.72
JOR;1991;1399;10.95
JOR;1992;1442;11.14
JOR;1993;1537;11.37
JOR;1994;1587;11.47
JOR;1995;1640;11.54
JOR;1996;1679;11.5
JOR;1997;1679;11.38
JOR;1998;1679;11.22
JOR;1999;1679;11.09
JOR;2000;1661;10.96
JOR;2001;1710;11.02
JOR;2002;1762;11.2
JOR;2003;1778;11.32
JOR;2004;1876;11.52
JOR;2005;1991;11.64
JOR;2006;2061;11.72
JOR;2007;2017;11.62
JOR;2008;1988;11.41
JOR;2009;2024;11.3
JOR;2010;2074;11.13
JOR;2011;2150;11.02
JOR;2012;2225;10.92
JOR;2013;2302;10.85
JOR;2014;2435;10.79
JOR;2015;2567;10.68
JOR;2016;2707;10.44
JOR;2017;2822;10.16
JOR;2018;2971;9.83
JOR;2019;3131;9.81
KAZ;1990;15506;12.28
KAZ;1991;16053;12.24
KAZ;1992;16799;12.15
KAZ;1993;18157;12.16
KAZ;1994;19051;12.1
KAZ;1995;19617;11.96
KAZ;1996;19190;11.73
KAZ;1997;18282;11.43
KAZ;1998;17289;11.11
KAZ;1999;16506;10.8
KAZ;2000;16252;10.53
KAZ;2001;15936;10.26
KAZ;2002;15805;10.03
KAZ;2003;15820;9.81
KAZ;2004;15336;9.46
KAZ;2005;15185;9.25
KAZ;2006;14890;9.05
KAZ;2007;14549;8.96
KAZ;2008;13815;8.82
KAZ;2009;13186;8.74
KAZ;2010;13102;8.67
KAZ;2011;13040;8.69
KAZ;2012;12953;8.72
KAZ;2013;12686;8.81
KAZ;2014;12414;8.84
KAZ;2015;12380;8.92
KAZ;2016;12286;8.9
KAZ;2017;12171;8.9
KAZ;2018;12115;8.75
KAZ;2019;12039;8.67
KEN;1990;23113;12.89
KEN;1991;22984;12.29
KEN;1992;22994;11.66
KEN;1993;22992;11.03
KEN;1994;22999;10.43
KEN;1995;23041;9.97
KEN;1996;23150;9.57
KEN;1997;23459;9.26
KEN;1998;23812;9.07
KEN;1999;24049;8.92
KEN;2000;24705;8.95
KEN;2001;24905;8.94
KEN;2002;25544;9.05
KEN;2003;26229;9.15
KEN;2004;26786;9.36
KEN;2005;27312;9.63
KEN;2006;27751;9.95
KEN;2007;28088;10.25
KEN;2008;28213;10.45
KEN;2009;28468;10.71
KEN;2010;28818;10.92
KEN;2011;28986;11.09
KEN;2012;28900;11.18
KEN;2013;28778;11.17
KEN;2014;28648;11.16
KEN;2015;28413;11.19
KEN;2016;28066;11.17
KEN;2017;27829;11.1
KEN;2018;27762;11.05
KEN;2019;27739;10.93
KIR;1990;133;14.94
KIR;1991;135;14.93
KIR;1992;137;14.95
KIR;1993;137;14.96
KIR;1994;136;14.9
KIR;1995;135;14.84
KIR;1996;136;14.91
KIR;1997;138;14.94
KIR;1998;140;14.97
KIR;1999;142;14.99
KIR;2000;143;14.96
KIR;2001;143;14.88
KIR;2002;143;14.79
KIR;2003;144;14.73
KIR;2004;144;14.63
KIR;2005;144;14.55
KIR;2006;146;14.52
KIR;2007;147;14.5
KIR;2008;150;14.49
KIR;2009;151;14.42
KIR;2010;152;14.34
KIR;2011;153;14.23
KIR;2012;153;14.09
KIR;2013;153;13.92
KIR;2014;153;13.72
KIR;2015;153;13.57
KIR;2016;153;13.4
KIR;2017;152;13.2
KIR;2018;153;12.54
KIR;2019;152;12.89
KWT;1990;566;13.71
KWT;1991;486;8.88
KWT;1992;455;14.11
KWT;1993;471;14.06
KWT;1994;517;14.05
KWT;1995;559;14.31
KWT;1996;562;14.23
KWT;1997;651;14.59
KWT;1998;642;14.59
KWT;1999;731;15.09
KWT;2000;742;14.98
KWT;2001;693;14.63
KWT;2002;773;14.86
KWT;2003;797;14.99
KWT;2004;853;15.23
KWT;2005;924;15.53
KWT;2006;990;15.69
KWT;2007;1026;15.76
KWT;2008;1191;16.03
KWT;2009;1168;15.8
KWT;2010;1077;15.64
KWT;2011;1063;15.52
KWT;2012;1131;15.63
KWT;2013;1160;15.57
KWT;2014;1187;15.46
KWT;2015;1257;15.43
KWT;2016;1331;15.39
KWT;2017;1399;15.23
KWT;2018;1469;15.05
KWT;2019;1543;14.89
KGZ;1990;5745;17.39
KGZ;1991;5754;17.21
KGZ;1992;5804;17.08
KGZ;1993;6114;17.1
KGZ;1994;6427;17.05
KGZ;1995;6394;17.07
KGZ;1996;6118;16.97
KGZ;1997;5981;16.93
KGZ;1998;5916;16.88
KGZ;1999;5808;16.83
KGZ;2000;6161;16.83
KGZ;2001;6192;16.68
KGZ;2002;6189;16.53
KGZ;2003;6194;16.34
KGZ;2004;5960;16.01
KGZ;2005;5927;15.75
KGZ;2006;5967;15.5
KGZ;2007;5834;15.34
KGZ;2008;5595;15.06
KGZ;2009;5236;14.75
KGZ;2010;5007;14.31
KGZ;2011;4860;14.21
KGZ;2012;4730;14.04
KGZ;2013;4583;13.81
KGZ;2014;4504;13.57
KGZ;2015;4517;13.43
KGZ;2016;4268;13.15
KGZ;2017;4202;12.88
KGZ;2018;4125;12.65
KGZ;2019;4159;12.57
LAO;1990;11060;18.73
LAO;1991;11031;18.85
LAO;1992;11013;18.88
LAO;1993;10997;18.94
LAO;1994;10960;18.96
LAO;1995;10924;19.09
LAO;1996;10853;19.12
LAO;1997;10778;19.22
LAO;1998;10688;19.29
LAO;1999;10574;19.39
LAO;2000;10398;19.38
LAO;2001;10257;19.52
LAO;2002;10046;19.62
LAO;2003;9819;19.68
LAO;2004;9556;19.67
LAO;2005;9336;19.63
LAO;2006;9108;19.53
LAO;2007;8856;19.47
LAO;2008;8743;19.51
LAO;2009;8525;19.43
LAO;2010;8306;19.35
LAO;2011;8097;19.23
LAO;2012;7941;19.11
LAO;2013;7813;18.93
LAO;2014;7705;18.83
LAO;2015;7670;18.72
LAO;2016;7622;18.57
LAO;2017;7606;18.45
LAO;2018;7672;18.4
LAO;2019;7766;18.42
LVA;1990;3215;9.13
LVA;1991;3190;8.95
LVA;1992;3238;8.78
LVA;1993;3566;8.71
LVA;1994;3775;8.6
LVA;1995;3454;8.4
LVA;1996;2919;8.14
LVA;1997;2735;7.87
LVA;1998;2757;7.65
LVA;1999;2552;7.4
LVA;2000;2442;7.27
LVA;2001;2537;7.25
LVA;2002;2476;7.2
LVA;2003;2426;7.12
LVA;2004;2372;7.05
LVA;2005;2427;7.01
LVA;2006;2515;6.99
LVA;2007;2451;6.99
LVA;2008;2275;6.91
LVA;2009;2175;6.87
LVA;2010;2132;6.81
LVA;2011;2029;6.63
LVA;2012;1908;6.29
LVA;2013;1810;5.86
LVA;2014;1628;5.42
LVA;2015;1479;5.01
LVA;2016;1298;4.5
LVA;2017;1206;4.18
LVA;2018;1217;4.19
LVA;2019;1234;4.24
LBN;1990;2057;9.6
LBN;1991;2084;10.3
LBN;1992;2124;10.37
LBN;1993;2161;10.45
LBN;1994;2163;10.44
LBN;1995;2160;10.41
LBN;1996;2157;10.27
LBN;1997;2160;10.19
LBN;1998;2155;10.04
LBN;1999;2154;9.9
LBN;2000;2173;9.8
LBN;2001;2217;9.79
LBN;2002;2275;9.79
LBN;2003;2357;9.82
LBN;2004;2445;9.87
LBN;2005;2542;9.9
LBN;2006;2663;9.77
LBN;2007;2819;10.25
LBN;2008;2981;10.48
LBN;2009;3111;10.71
LBN;2010;3198;10.77
LBN;2011;3294;10.81
LBN;2012;3376;10.8
LBN;2013;3438;10.73
LBN;2014;3476;10.61
LBN;2015;3493;10.53
LBN;2016;3424;10.21
LBN;2017;3356;9.88
LBN;2018;3363;9.7
LBN;2019;3382;9.84
LSO;1990;2445;14.67
LSO;1991;2437;14.38
LSO;1992;2436;13.96
LSO;1993;2432;13.44
LSO;1994;2437;12.82
LSO;1995;2425;12.13
LSO;1996;2408;11.36
LSO;1997;2408;10.57
LSO;1998;2458;9.89
LSO;1999;2512;9.35
LSO;2000;2612;8.99
LSO;2001;2650;8.67
LSO;2002;2710;8.41
LSO;2003;2784;8.22
LSO;2004;2844;8.09
LSO;2005;2884;8.12
LSO;2006;2902;8.3
LSO;2007;2919;8.69
LSO;2008;2941;9.17
LSO;2009;2900;9.4
LSO;2010;2893;9.59
LSO;2011;2888;9.6
LSO;2012;2895;9.47
LSO;2013;2883;9.36
LSO;2014;2853;9.23
LSO;2015;2798;9.2
LSO;2016;2693;9.24
LSO;2017;2601;9.29
LSO;2018;2541;9.23
LSO;2019;2499;9.1
LBR;1990;4655;12.88
LBR;1991;4607;14.05
LBR;1992;4592;14.12
LBR;1993;4507;13.17
LBR;1994;4442;12.46
LBR;1995;4449;12.88
LBR;1996;4643;12.63
LBR;1997;4647;13.39
LBR;1998;4645;13.29
LBR;1999;4562;13.16
LBR;2000;4454;13.28
LBR;2001;4236;13.06
LBR;2002;4003;12.53
LBR;2003;3818;12.1
LBR;2004;3695;12.95
LBR;2005;3677;13.06
LBR;2006;3678;13.32
LBR;2007;3637;13.37
LBR;2008;3625;13.52
LBR;2009;3675;13.69
LBR;2010;3715;13.83
LBR;2011;3703;13.89
LBR;2012;3734;14.13
LBR;2013;3689;14.13
LBR;2014;3566;11.78
LBR;2015;3513;12.86
LBR;2016;3442;13.48
LBR;2017;3357;13.37
LBR;2018;3356;13.51
LBR;2019;3376;13.62
LBY;1990;1933;11.78
LBY;1991;1894;11.71
LBY;1992;1840;11.52
LBY;1993;1812;11.53
LBY;1994;1785;11.44
LBY;1995;1757;11.36
LBY;1996;1731;10.44
LBY;1997;1783;11.33
LBY;1998;1859;11.44
LBY;1999;1917;11.54
LBY;2000;1956;11.52
LBY;2001;2006;11.61
LBY;2002;2072;11.67
LBY;2003;2078;11.76
LBY;2004;2016;11.74
LBY;2005;2044;11.85
LBY;2006;2114;11.98
LBY;2007;2381;12.23
LBY;2008;2472;12.15
LBY;2009;2620;12.22
LBY;2010;2605;12.17
LBY;2011;2665;10.38
LBY;2012;2665;11.81
LBY;2013;2714;11.65
LBY;2014;2796;10.21
LBY;2015;2880;10.21
LBY;2016;2982;9.98
LBY;2017;3101;10.62
LBY;2018;3264;10.76
LBY;2019;3445;11.03
LTU;1990;3033;7.54
LTU;1991;3139;7.41
LTU;1992;3060;7.21
LTU;1993;3323;7.12
