c_id;date;amount_urban;amount_rural
GBR;1984;44257473;12164599
GBR;1985;44329755;12220513
GBR;1986;44404206;12277190
GBR;1987;44470325;12331725
GBR;1988;44540723;12387604
GBR;1989;44628280;12448431
GBR;1990;44733264;12514322
GBR;1991;44855736;12569161
GBR;1992;45011752;12568650
GBR;1993;45154426;12564188
GBR;1994;45304828;12560917
GBR;1995;45459651;12559379
GBR;1996;45610451;12556499
GBR;1997;45762480;12554474
GBR;1998;45931122;12556019
GBR;1999;46119137;12563329
GBR;2000;46319551;12572963
GBR;2001;46557334;12562339
GBR;2002;46930583;12439896
GBR;2003;47323791;12323786
GBR;2004;47767769;12220136
GBR;2005;48269624;12131582
GBR;2006;48798541;12048279
GBR;2007;49351705;11970758
GBR;2008;49913475;11893520
GBR;2009;50463084;11813186
GBR;2010;51030310;11736055
GBR;2011;51600211;11658599
GBR;2012;52130345;11569870
GBR;2013;52650595;11477678
GBR;2014;53209683;11392615
GBR;2015;53802927;11313292
GBR;2016;54382825;11228768
GBR;2017;54923317;11135542
GBR;2018;55426598;11033746
GBR;2019;55909924;10926403
GBR;2020;56395647;10819646
USA;1960;126462473;54208527
USA;1961;129276215;54414785
USA;1962;131988693;54549307
USA;1963;134615404;54626596
USA;1964;137215986;54673014
USA;1965;139663053;54639947
USA;1966;142008703;54551297
USA;1967;144288757;54423243
USA;1968;146463196;54242804
USA;1969;148629124;54047876
USA;1970;150922373;54129627
USA;1971;152865492;54795508
USA;1972;154531732;55364268
USA;1973;156034954;55874046
USA;1974;157488501;56365499
USA;1975;159070594;56902406
USA;1976;160611122;57423878
USA;1977;162256678;57982322
USA;1978;164005080;58579920
USA;1979;165847531;59207469
USA;1980;167551171;59673829
USA;1981;169552427;59913573
USA;1982;171528659;60135341
USA;1983;173459636;60332364
USA;1984;175321738;60503262
USA;1985;177239105;60684895
USA;1986;179244877;60888123
USA;1987;181215212;61073788
USA;1988;183232441;61266559
USA;1989;185333919;61485081
USA;1990;187966119;61656881
